GSM813064	GSM813065	GSM813066	GSM813067	GSM814496	GSM814497
0.2972	0.1652	0.0095	0.3095	0.2092	0.4234
0.1797	0.3698	0.5143	0.2052	0.4068	0.2867
18.8822	17.5264	16.9799	13.9309	18.2816	14.4496
2.043	1.8227	1.9983	2.0096	2.1539	1.6595
1.017	0.6602	1.665	1.3786	1.3911	1.3179
57.5177	52.2255	52.116	48.9674	57.5845	47.8595
3.7943	4.589	4.8736	5.4639	2.7549	3.0849
32.8703	33.8725	31.5885	28.076	30.1663	25.9147
20.5978	15.6397	19.757	19.1409	14.1899	17.0269
13.4848	1.9611	2.1564	2.1029	1.817	1.7495
3.0852	2.5753	2.408	3.0407	2.6478	2.3871
30.9604	26.9923	30.4584	25.5951	22.3109	27.2357
3.5098	2.6667	4.5824	4.7313	2.5274	3.8609
30.9131	23.1766	23.2089	22.3151	26.9663	24.4114
1.4581	1.1171	1.3492	1.225	0.889	1.9018
1.7924	1.9795	1.9367	1.6386	1.5928	1.7997
2.0511	2.0711	2.9513	2.3683	2.1555	2.0722
4.1773	3.9037	5.023	4.1761	5.2535	3.7724
8.2776	8.6807	9.5391	7.8051	8.9486	6.7136
1.2849	1.3877	1.0563	0.8808	1.2189	1.3129
35.5922	39.7114	32.8959	30.5252	43.4726	35.9071
22.7984	21.887	20.8807	18.6378	21.4292	18.5986
16.9915	16.2274	22.1248	16.4733	19.3896	16.1574
2.3658	2.7369	2.7721	2.958	2.9457	2.3788
43.7594	39.3064	36.7434	31.021	42.2347	34.3728
0.5079	0.6635	1.035	0.9743	0.8889	1.0195
4.1718	3.6634	3.0516	3.0098	3.2619	2.7794
1.821	1.8871	2.0594	1.5942	1.8723	1.5715
4.6698	4.5435	4.5022	4.1733	4.4291	4.7368
20.5568	20.898	22.8971	21.3033	21.2882	21.308
64.411	47.3842	66.4263	57.6767	50.8858	49.5029
1.2507	0.6225	0.8212	1.3049	0.8993	1.3034
0.3922	0.2437	0.4797	0.2385	0.3487	0.6817
0.6094	1.3473	1.4231	0.9405	1.35	0.8677
0.5218	0.5435	0.2432	0.3536	0.251	0.0975
0.4765	0.5611	0.4882	0.4606	1.3717	0.5643
0.373	0.0799	0.2023	0.2709	0.3087	0.0913
89.5898	83.4816	45.6037	39.1798	73.4546	38.9117
3.0006	4.0301	3.2276	4.3463	3.7505	3.6932
2.0646	2.0774	2.43	2.2399	1.664	1.9338
5.9538	5.9997	6.2971	7.238	5.4516	6.2391
2.3529	2.7246	2.6245	2.8291	2.7227	2.3504
0.154	0.5975	0.2912	0.132	0.3845	0.2274
27.7588	23.407	26.5641	20.6846	24.3256	18.4298
4.3404	4.043	4.575	3.8832	4.2095	3.9892
11.4311	9.6888	9.7477	9.76	13.6067	8.2596
2.8642	2.2473	2.5363	2.077	2.0299	2.0863
8.5631	8.3351	8.3782	6.9373	7.6526	7.1404
2.356	2.3003	1.6786	0.7755	2.3613	1.5474
10.8746	-9999.0	10.325	7.3344	10.059	7.026
12.9216	10.6573	23.4037	19.2328	22.0558	14.5368
42.4605	39.4185	48.3146	38.8334	41.8499	39.3322
0.4427	0.3588	-0.0703	0.6778	0.5708	0.2174
0.6198	0.3651	0.4801	0.2195	0.3949	0.237
1.7613	1.4135	1.9511	1.8534	1.917	1.9697
0.9399	1.0717	0.8691	1.0009	1.6551	1.4235
2.2841	2.1896	2.2217	2.0545	2.5358	2.2503
33.3027	31.5013	31.3067	31.3068	31.7714	31.3523
73.3892	64.7626	60.3186	57.8313	57.2449	57.2308
0.9181	0.8249	1.1294	0.6828	1.0125	0.9251
44.9331	45.303	49.6908	42.2395	44.0012	40.9782
4.0238	3.4399	2.5627	2.2209	3.0848	2.3
8.0957	7.2956	8.0382	6.2381	5.8881	5.096
5.9724	5.1834	4.1191	3.2045	4.8441	3.6441
0.5985	0.8884	1.2107	0.6075	0.8306	0.7168
3.2066	2.8169	3.3433	2.8227	2.5971	3.2985
0.7461	0.4559	1.0404	0.5619	0.0299	0.6017
0.2883	0.3861	0.5567	0.2423	0.2971	0.397
1.5742	1.2934	1.3351	1.3038	1.4269	1.3395
0.366	0.1431	0.2659	0.1437	0.1088	0.1852
1.5894	0.7664	1.5857	1.8829	1.5153	1.4435
0.4024	0.032	0.4284	0.2467	0.3237	0.3639
78.3181	69.4966	71.9069	68.2625	61.8075	69.039
0.4587	0.5377	0.6989	0.7789	0.9417	0.5769
0.2516	0.2017	0.191	0.5265	0.6256	0.0063
1.0184	1.1975	0.7107	0.6396	0.6562	0.4324
3.6534	4.1869	4.3957	4.3278	4.0061	3.6092
0.1219	0.2013	0.1742	0.2789	0.2659	0.0611
2.0293	1.5819	1.1593	1.4555	1.8441	1.4109
0.4125	0.8088	0.0996	0.4639	0.4907	0.1838
0.7668	0.5923	0.6095	0.8721	0.8358	0.5377
1.7093	1.5465	1.6684	1.791	1.3294	1.5258
0.5526	0.624	0.6948	0.9412	1.0119	0.6237
20.2635	19.2792	18.4385	20.2958	18.2955	20.6774
0.2943	0.1085	0.043	-0.0192	0.2166	0.2362
0.1851	0.453	0.2923	-0.013	0.2204	0.2834
8.4714	9.7192	11.5657	10.774	10.7433	9.8655
14.1451	15.1576	14.1856	11.432	11.586	11.7119
0.4982	0.3556	0.7292	0.2168	0.9138	-0.0157
18.9431	17.5888	18.8361	20.8165	16.6439	15.7225
1.6911	1.5763	1.7905	1.8536	0.9661	0.8502
9.7332	9.1441	5.3907	5.586	8.6439	6.3566
25.9893	25.7282	25.1009	20.3926	22.1032	18.4821
0.9756	1.1807	0.3051	0.5941	1.2185	0.7167
-0.1482	0.0166	0.4652	0.1252	0.0829	0.4637
118.9381	116.5277	100.5388	125.4382	134.1578	127.378
0.0497	0.3792	0.2101	0.128	0.2617	0.3426
408.932	351.4425	358.5177	383.6208	390.9904	380.9375
0.6116	0.4428	0.3369	0.2977	0.2962	0.174
0.6677	0.6759	0.8751	0.5695	0.5152	0.303
0.2855	1.0022	0.2975	0.7549	0.8332	0.8364
0.6746	0.5212	0.4605	0.3243	0.2194	0.1605
1.8446	2.0145	2.2594	2.5414	2.5621	2.2583
0.8606	1.4261	0.7864	0.6464	1.0692	0.6108
0.724	0.5809	0.9333	0.392	0.2592	0.2771
2.258	2.7219	2.5047	2.5078	2.8003	1.5728
0.2178	-0.0495	0.2133	0.2568	0.027	0.1389
2.1241	2.6473	2.7878	2.864	2.9481	1.9734
24.9692	28.0371	28.1745	18.2668	26.7087	14.8222
13.8552	12.4239	14.2993	15.2538	12.0314	13.8199
17.641	16.1765	18.4639	17.9423	18.8735	15.9301
5.5334	6.2236	6.2547	6.385	5.9578	6.0204
0.6491	0.6245	0.9278	0.6654	1.078	0.7845
1.8374	1.6301	1.1024	1.7648	0.9005	1.4992
6.3903	5.7614	5.9237	4.8947	6.1353	5.058
2.1064	1.2643	1.9205	1.7443	1.4621	1.7389
0.3228	0.5567	0.3098	0.4847	0.0487	0.1345
1.576	2.1977	2.0862	2.1405	1.9406	1.8187
0.4904	0.3781	0.3985	0.8408	0.6245	0.7662
0.5421	0.8216	0.594	0.3337	0.1596	0.3257
0.2662	0.5354	0.4922	0.5305	0.2977	0.4906
61.7543	58.7975	54.4319	48.5989	45.9049	46.9322
0.9637	0.7438	0.614	0.6877	0.3725	0.398
55.8309	50.0045	37.894	28.5716	35.5599	25.5678
3.579	3.5128	2.9579	2.4314	2.8734	1.5296
1.3416	0.4475	0.5527	0.2759	1.0969	0.4923
0.4968	0.2572	0.2106	0.3036	0.1828	0.1384
51.8501	48.0248	47.304	38.023	45.9945	37.6767
8.0284	7.7951	6.2636	7.4879	6.4214	6.4949
92.1677	81.9417	86.583	85.5021	79.5893	80.9613
2.4006	2.8474	2.7457	2.4527	2.0862	2.3883
0.2979	0.1468	0.6296	0.1923	0.3625	0.1705
0.516	0.5007	0.4138	0.4242	0.2579	0.1176
1.8362	2.0204	2.3699	2.1445	2.4252	2.218
7.8095	8.3657	9.6396	8.1847	8.8086	7.0314
0.853	0.6667	0.4625	0.5807	0.3804	0.4092
2.8586	2.9458	3.7544	3.8818	3.0763	2.7538
0.3782	0.1609	0.3673	0.4229	0.3912	0.2692
1.6461	1.5475	1.6384	1.5373	1.5433	1.1677
-0.0044	0.3888	0.4094	0.2846	0.0567	0.278
3.3723	5.7763	4.7823	6.2592	6.6109	7.2935
0.6636	0.469	0.4492	0.453	0.2731	0.5055
68.7432	59.2466	67.6902	67.9087	61.0462	65.5942
2.2503	2.1118	2.1169	2.3834	2.2686	2.0791
6.7941	6.5731	4.4959	3.8292	4.9195	3.3568
0.3376	0.4775	0.5592	0.4117	0.1267	0.1355
0.6685	0.5235	0.8746	0.7947	1.2827	0.6842
2.4325	2.6262	3.228	2.809	2.8447	2.415
1.0904	1.289	1.9138	1.4651	1.4333	0.9718
5.2451	6.6896	3.8397	2.9347	6.8817	3.9368
2.3969	2.2674	2.4526	1.6059	2.3103	1.8525
10.0146	9.4496	8.0088	6.8079	7.3526	6.6978
0.4732	0.865	0.7663	0.5498	0.5127	0.3432
0.4998	0.3436	0.8217	0.3413	0.39	0.3497
2.1063	1.6994	1.6217	1.8267	1.6061	1.8162
1.2955	1.1496	1.5345	1.0524	1.5013	1.6514
5.5766	5.3906	5.5903	5.0656	5.3174	4.8877
0.0147	0.1516	0.1395	0.3655	0.0912	0.1574
10.0698	10.0663	9.1954	7.5957	9.8778	6.7833
0.072	-0.0382	0.3784	0.1711	0.1741	0.0909
0.3349	-0.0592	0.2786	0.3243	0.1138	0.3833
3.6986	3.749	4.3171	3.2362	2.7216	2.9004
1.2088	1.093	1.4926	1.3658	0.4084	1.1365
0.3714	0.1269	0.2111	0.307	0.2764	0.5668
3.517	3.2346	2.9905	2.7388	4.3065	2.0331
2.6345	2.9392	3.4221	3.0993	2.6044	2.7421
0.1509	0.3024	-0.0697	0.1705	0.3198	0.3087
12.7428	11.0089	10.1229	8.306	9.002	8.0325
1.4325	0.9539	1.7371	1.549	1.0169	0.7071
1.6138	1.8915	1.7673	1.9459	2.2085	1.4291
13.9691	13.4926	14.6112	13.0209	14.0671	11.2391
8.9204	8.2524	6.537	5.2424	9.2813	6.5762
20.625	20.4715	17.7272	16.5738	20.611	17.1674
9.5373	7.6778	9.7556	10.1477	10.467	10.916
0.3253	0.3589	0.1891	-0.0565	0.0775	0.3598
0.1776	0.1505	0.5143	0.3308	0.428	0.261
1.9671	2.1188	2.533	2.009	2.5202	2.026
0.8758	0.2797	1.1126	0.8027	0.78	0.7483
82.899	76.9155	78.7349	75.424	82.181	71.4829
30.4796	22.9559	19.9448	19.2685	22.8425	16.5153
36.0612	30.8303	33.3882	32.0183	29.7319	29.2499
179.4508	245.7143	163.336	263.7783	209.1668	201.6064
0.2091	0.4483	0.3123	0.6421	0.2679	0.2117
0.3569	0.0623	0.2138	0.5164	0.4051	0.1428
0.3346	0.3861	0.4015	0.2236	0.2702	0.4303
3.198	3.1009	3.2337	3.6417	2.9145	2.7565
1.6509	1.622	1.6274	1.6741	1.4008	1.1873
88.5783	84.7963	77.4885	72.6978	74.0206	58.0205
1.1893	1.2865	1.3198	1.3189	0.9622	0.9902
56.2356	54.0018	51.3804	43.3738	59.7316	47.2034
4.1612	3.7521	2.4785	3.1658	3.1841	2.9424
2.5932	2.3441	2.2385	2.7083	2.3557	2.4692
47.857	39.0701	43.8229	38.8588	40.5321	35.4215
53.9726	48.1104	45.9341	45.3011	46.1344	39.5898
3.6287	3.9083	2.7394	2.4258	3.0041	2.3384
0.5164	0.8937	0.6929	0.5878	0.6049	0.2122
0.2457	0.296	0.4207	0.3401	0.5858	0.371
1.4647	0.812	2.2783	3.5557	1.8909	2.2127
0.4679	0.2257	0.1002	0.4907	-0.0016	0.3639
1.5608	1.3774	1.3902	1.4468	1.2025	1.2272
1.6511	1.5578	1.7775	1.7623	2.0746	1.7152
2.324	1.9542	2.015	1.9949	1.8054	1.605
0.0452	-0.0413	0.5562	0.2598	0.2948	0.1003
0.5619	0.2026	0.148	0.2403	0.1282	0.3847
0.0603	0.1169	0.4765	0.5719	0.0945	0.4933
0.3923	0.2993	0.2178	0.3354	0.5522	0.4207
0.5039	0.3761	0.1962	0.201	0.2365	0.516
0.2404	0.2474	0.6751	0.1441	0.7277	0.3242
4.3075	3.9402	5.0661	5.1022	4.5839	4.4948
21.7179	16.2538	20.9627	19.8631	17.368	15.7084
7.2213	5.2956	6.5452	7.3433	5.4607	6.5371
0.1147	0.2543	0.8195	0.1975	0.4797	0.2489
11.3811	9.5437	11.0287	10.4876	10.4645	9.6852
1.3678	1.0397	1.1172	0.8833	1.1308	0.8898
0.0429	0.5808	0.1881	0.3434	0.2743	0.2546
6.8217	7.0779	6.6383	7.9091	8.1833	8.3252
2.51	1.7325	2.1376	2.027	1.6638	1.7888
12.5604	13.1662	12.3723	10.217	9.4663	9.6152
6.8516	6.954	6.2617	5.2616	6.2013	5.3876
0.5986	1.1801	0.9033	1.2455	0.8554	0.8957
0.2736	0.1973	0.2345	0.4495	0.0479	0.4806
1.6459	0.8195	4.355	3.7732	1.5698	4.1324
1.4138	1.4583	0.7816	1.4935	1.0566	1.5162
3.2981	3.2374	3.5293	2.6113	3.1184	2.4086
26.0136	27.2679	23.2611	25.6943	32.7825	25.696
1.5201	1.674	1.7367	1.7393	1.5527	1.4354
0.3227	0.1539	0.4551	0.0663	0.1851	0.5287
8.2268	9.268	9.027	8.0953	9.0888	9.116
36.5385	29.1161	24.9595	23.6007	21.3427	13.1461
10.586	9.521	7.5175	7.2455	7.0633	7.0144
45.2355	37.0409	42.2679	43.1058	37.367	37.222
8.1865	7.2643	6.4833	6.0255	6.7665	6.6955
0.3262	0.1912	0.3424	0.2694	0.1395	0.2162
74.7808	66.9554	64.6446	49.1001	63.8381	44.8395
55.8334	48.2041	46.4029	40.3364	52.1276	38.1657
0.6038	1.0565	0.8512	0.7591	0.9047	0.4718
7.9795	6.8402	7.2876	6.4372	8.0529	7.7098
172.5594	167.4054	204.586	181.9952	162.8973	164.5757
0.3387	0.1747	0.5425	0.4849	0.4647	0.3682
0.3823	0.115	0.5063	0.1333	0.5525	0.2388
1.9977	1.4284	1.3793	1.7196	1.3763	1.8353
3.1931	3.4661	2.7593	2.4632	3.1607	2.3409
24.5746	25.4169	14.9154	15.3005	71.2133	19.7486
4.7038	4.2121	4.5878	4.5068	4.7363	3.8184
92.2478	89.8092	87.8373	87.6912	101.68	74.916
6.461	6.8376	4.6873	6.0092	5.487	6.5857
33.1142	32.2346	31.9142	26.9171	29.8099	25.3808
0.2238	0.491	0.2764	0.1923	0.1054	0.0252
0.294	0.3213	0.4939	-0.0358	0.2424	0.4635
30.3107	23.7901	29.8218	26.3564	26.7547	26.8598
0.9608	0.8802	1.3121	1.1727	1.4898	0.8489
5.8551	5.9422	5.2843	6.1442	6.611	6.0461
1.767	1.3589	1.7979	0.9806	0.9964	0.7252
0.6864	0.4651	0.4342	0.2952	0.5244	0.3028
15.2205	18.1299	13.0297	11.6749	14.8588	12.5193
10.8802	10.797	11.3938	11.2157	10.1455	11.108
15.9629	16.9267	20.8064	23.821	17.7284	24.3766
8.3455	7.7201	9.7778	7.5449	8.4491	8.0452
8.5576	8.3026	8.1861	7.8389	8.0759	7.1643
0.2102	0.4208	0.2774	0.3185	0.1071	0.3866
3.5591	3.1151	2.8786	2.9668	2.5062	2.9081
1.6511	1.7268	1.7327	1.8893	1.9529	1.9912
14.5945	12.1793	10.8674	7.8893	10.5247	8.0785
74.7688	65.0272	68.6271	59.2265	64.1359	54.8932
10.8642	10.7668	11.8573	9.2207	9.4227	8.2313
60.8566	58.8605	48.5177	45.0219	41.9916	46.0449
0.3979	0.4914	1.4771	1.0308	0.9816	0.9541
64.8833	57.3279	54.6685	50.0836	49.1773	39.9896
8.2049	7.6974	9.2658	7.0129	8.5767	7.5034
9.3524	9.8244	10.6152	8.6164	9.0367	8.8264
10.0301	9.0694	8.5216	7.6595	8.8417	8.2481
1.6548	3.0642	1.1445	2.0038	3.7493	2.5327
19.899	18.9134	18.0917	16.264	17.6049	16.6416
9.9205	8.7888	9.7528	8.8856	9.0884	9.6572
0.1666	-0.0187	0.5635	0.1368	0.3819	0.0809
21.2869	22.1831	21.4442	23.3813	22.5721	24.6306
4.995	5.0319	5.4402	4.98	5.5026	5.0518
19.7102	22.3759	33.8769	32.3717	13.8444	31.1251
0.4261	-0.0842	0.019	0.164	0.4714	0.1019
61.5988	44.0912	46.7608	47.2142	49.2208	42.7898
0.6347	0.3217	0.3541	0.6382	0.4506	0.8524
2.6043	2.9432	2.4394	2.71	2.8708	3.0002
4.129	3.7189	3.9158	3.0903	3.4378	2.9911
1.5055	1.6955	1.4349	1.1373	1.2573	1.2559
19.0195	18.3217	18.2181	15.7574	17.0071	16.2809
3.6519	3.465	4.8011	6.0483	4.7547	5.1995
1.3193	1.2346	1.0697	0.492	0.9483	0.961
5.8615	5.1974	5.4564	5.8246	4.6728	5.5373
0.349	0.3611	0.3934	0.2928	0.1909	0.3485
29.0789	23.3444	22.9536	23.3474	21.2612	21.3198
16.8875	14.126	13.7771	14.0064	12.8926	12.2897
0.1348	0.727	0.3783	0.9523	0.5602	0.2011
4.1498	3.3299	2.222	1.508	2.105	1.384
13.6184	12.1121	13.3884	11.8894	13.1235	11.4716
0.0116	0.4285	0.3804	0.3285	0.0436	-0.05
2.4768	2.6719	2.9583	2.4802	2.2799	2.5917
0.2771	0.1364	0.3922	0.0954	0.3038	0.3232
1.5154	1.1877	1.1676	1.1023	1.2186	0.6622
10.7624	9.6422	8.7216	7.1264	10.3279	7.3209
41.7238	34.7265	33.0505	35.5472	34.6448	38.7078
0.7664	1.3023	0.5538	1.0407	0.674	1.1863
0.5016	0.4775	0.6614	0.6858	1.0672	0.9102
199.9725	194.709	170.6224	183.7959	196.5852	167.9939
19.5471	16.7651	14.1164	10.018	12.1094	7.383
3.0727	3.0413	2.6518	2.3548	2.4441	1.9637
0.2899	0.4208	0.1513	0.3497	0.3209	0.2103
66.0885	58.0659	60.7048	53.3018	61.1893	54.3049
10.2709	11.5447	11.4095	10.6407	9.2845	10.3591
23.9852	21.5606	23.5443	26.4602	22.8392	25.8413
15.4924	12.8568	16.2201	14.65	14.7505	15.7282
0.1751	0.4235	0.61	0.4418	0.3381	0.4173
0.4265	0.1902	0.3352	0.1193	0.4473	0.2529
4.2259	4.5044	3.9809	4.8546	4.4929	4.737
4.8109	4.5977	5.5621	5.7261	4.5134	4.9509
5.6476	6.1746	4.8348	5.8087	4.9399	5.6359
6.3525	3.3082	1.6268	1.1951	3.6051	1.3515
11.6727	11.5173	11.0306	11.4429	12.1829	9.6969
0.3824	0.1169	0.9253	0.6191	0.3613	0.2817
3.2398	2.8689	2.9885	2.7055	3.3222	3.9161
0.9353	1.0031	1.7262	1.7379	1.0511	1.2865
0.9809	1.1177	1.3415	0.776	1.3065	0.9052
2.2457	1.8877	2.2199	2.1454	1.7838	1.4161
2.573	2.0141	2.0803	1.6655	2.1667	2.2277
0.7448	0.3273	0.1182	0.2002	0.3395	0.3289
8.5245	8.8386	9.5575	8.5398	9.9416	8.0489
0.3398	0.3603	0.218	0.3291	0.2838	0.1943
5.449	5.6973	4.8012	3.5458	4.9444	4.2673
0.1781	-0.0425	0.1221	0.2412	0.1542	0.3321
10.0658	8.8291	7.7569	6.4625	7.7437	6.1847
0.9326	0.612	0.8417	0.6886	0.2951	0.4632
1.0351	0.3966	0.6709	0.4033	0.8377	1.2371
63.561	52.3504	58.1728	51.4437	49.7946	45.6437
0.7187	1.2907	1.0851	0.8779	0.6347	0.6899
1.6312	1.8006	1.8559	2.083	1.4839	1.7044
3.577	3.6135	3.6022	3.3153	3.2692	2.9163
1.3851	1.3652	1.4562	0.4335	1.4818	0.732
33.0338	26.2357	23.1264	16.7861	21.1025	16.1716
1.8634	1.7922	2.1167	1.7096	1.9188	1.2941
0.7943	0.5424	0.8193	1.2163	0.7264	0.8297
1.1221	0.9047	1.1337	0.9545	0.6416	1.1271
6.2107	6.2834	6.5684	5.5173	6.1768	5.7932
0.127	0.4317	0.3596	0.3886	0.1927	0.31
0.5338	0.3504	0.1905	0.719	0.1885	0.137
5.5624	4.9714	5.2803	4.8564	4.4156	4.8007
1.5986	1.414	1.2688	1.5795	1.4512	1.3653
0.2704	0.1788	0.1812	0.3473	-0.0911	0.07
1.0329	0.8094	0.7393	0.9028	0.7109	0.5299
1.3761	1.8037	1.8084	2.193	1.7185	1.8196
2.5424	2.3092	3.0548	2.7201	2.4631	2.0875
0.2194	0.3386	0.3922	-0.2036	0.3931	0.7033
0.5675	0.7368	1.3842	1.4734	1.1745	0.4376
0.6651	0.775	1.0124	1.0162	0.4493	1.2632
0.2409	0.3278	0.0957	0.0643	0.2531	0.2913
0.3118	0.3897	0.5083	0.295	-0.0129	0.2072
0.2043	0.2935	0.4497	0.1304	0.3101	0.5756
8.3882	7.6375	8.4916	8.7209	9.556	8.7017
0.4471	0.0528	0.3139	0.3764	0.025	0.432
0.9885	0.9676	1.2364	0.232	1.0505	0.5238
5.5377	5.129	4.6149	4.271	4.7427	4.4224
0.2469	0.2919	0.326	0.2602	0.2644	0.0175
0.3867	0.9305	-0.1839	0.5115	0.5887	0.1854
5.7282	4.1437	2.9199	3.263	4.0834	2.9496
0.8609	1.0135	0.0599	1.0354	1.0429	0.7293
3.7785	4.1328	4.2513	3.7043	3.9759	3.6631
0.3291	0.2499	0.6648	0.1573	0.4582	0.2548
0.6066	0.4314	0.2551	0.1615	0.1916	0.3698
0.3351	0.2372	0.4453	0.4063	-0.0221	0.2336
6.9155	7.1446	6.2181	5.1412	5.7958	5.6411
0.9851	0.3846	1.0805	0.4045	0.7409	0.8784
23.9313	23.2869	17.8761	18.8841	20.8272	18.6155
8.2199	8.3789	9.3165	8.4219	9.2913	8.0921
41.167	34.003	38.7287	37.0772	32.7718	32.5736
39.8112	37.0066	38.2843	35.8873	36.1822	37.5907
0.4514	0.0597	0.8112	0.5201	0.254	0.5615
11.487	10.1975	9.8142	9.5733	8.1459	8.8972
6.1137	6.4003	5.997	6.2644	6.8496	6.1059
2.0633	1.6155	1.0202	0.583	1.2594	0.7568
7.1092	6.1882	6.4658	4.5573	5.8861	5.2115
5.0768	4.7706	4.8885	5.1623	5.6887	4.4299
-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0
38.3833	35.8059	31.7537	32.7615	29.9426	32.781
9.9069	10.8913	10.1581	9.9302	11.0722	10.5505
22.3788	21.687	13.9822	9.8002	16.3522	13.0139
1.9796	2.1546	2.2914	2.191	2.2832	1.9068
16.8143	20.053	18.5284	17.2239	16.7258	14.8051
4.1216	3.9951	3.4844	3.9116	2.7284	3.9056
12.6139	12.2441	11.9941	11.9945	12.2118	12.1003
20.1424	19.9878	21.8808	23.7212	21.801	26.1915
0.5512	0.8238	0.64	0.4473	0.8213	0.6169
0.6675	0.9023	1.8171	2.4829	1.6295	1.5178
22.3556	20.8161	18.1046	14.5116	19.2491	15.0005
2.5095	2.1932	2.2182	1.9734	2.0196	1.9619
0.5127	0.1974	-0.0071	0.4131	0.2963	0.3226
143.4733	130.3627	124.0754	122.7836	129.182	133.593
1.9597	1.8964	1.6708	1.752	1.691	0.9742
1.8385	1.8747	2.1456	2.1519	2.2026	2.4177
7.1442	5.9058	6.5715	5.7274	6.3772	5.4436
1.5448	1.2979	1.6601	1.7404	1.3673	1.5382
0.6466	0.6114	1.0254	1.0351	0.5289	0.926
0.3598	0.3538	-0.0153	0.4549	0.2086	0.0738
9.7732	8.6803	7.9389	7.3129	8.2749	7.3474
0.3683	0.4138	0.346	0.3985	0.1967	0.1245
1.8993	1.9593	2.6269	1.8066	2.9149	2.4766
55.0067	55.0439	54.0639	45.8854	52.2702	52.2605
0.7269	0.2442	0.1336	0.5602	1.0174	0.4325
0.6466	0.8992	0.7404	0.7979	0.4958	0.647
14.7764	13.5395	17.6212	14.979	10.5584	10.9368
2.0465	2.0794	2.4653	2.1744	2.1758	2.5255
1.8412	1.5216	1.7429	1.7775	1.5422	1.6554
2.0026	2.2493	2.0079	2.1556	2.4949	1.7222
0.8811	0.2321	0.1439	0.2578	0.291	0.239
0.2818	0.6987	0.4563	1.051	0.4258	0.3011
0.708	0.8937	1.1024	1.2084	1.2663	1.3981
50.8993	46.748	47.4695	35.8614	37.6489	35.5058
0.6861	0.8538	0.8276	0.6552	0.8997	0.7508
9.8779	18.5263	7.1135	14.9929	12.2739	13.3796
0.2679	0.7229	0.4343	0.4473	0.5539	0.3066
6.3858	5.6892	4.4581	3.3373	5.5285	3.6646
2.155	1.857	2.3942	2.0325	1.9736	1.744
8.3962	9.784	9.4115	9.5245	9.3088	7.6866
25.0258	24.991	25.6448	20.8076	26.3138	21.0277
4.8798	5.2347	5.8175	4.941	5.6294	5.0155
0.5409	0.2349	0.2684	0.4462	0.2296	0.6069
8.3426	8.2272	9.8005	7.7177	8.4412	7.4506
62.2698	55.3236	54.0711	49.8268	58.3912	52.0826
4.5329	4.7034	5.4247	4.2843	4.5747	4.3168
47.9979	44.9935	50.6908	46.4343	48.6484	44.6591
0.422	0.3585	-0.1343	0.3102	0.1618	0.4941
0.1326	0.3424	0.4698	0.6105	0.4827	1.0792
2.4372	1.844	1.473	1.8475	1.5422	1.8565
1040.7214	931.578	867.0955	798.6775	801.104	733.862
1.596	1.3265	1.6444	1.3706	1.4372	1.2756
0.247	0.2858	0.0996	0.3954	0.1814	0.4199
1.1753	1.3751	1.5484	1.3728	1.153	1.2628
0.3521	0.4139	0.4515	0.6547	0.332	0.4442
2.4259	2.651	2.4428	2.8468	2.7816	2.3541
0.1895	0.5097	0.0809	0.1529	0.323	0.2726
0.4116	0.3477	0.2069	0.0602	0.3807	0.3124
22.3822	18.8592	18.9684	18.216	15.2288	14.7798
5.9038	5.5329	5.4578	5.8026	4.4105	5.8316
67.2989	66.6115	59.6216	47.1527	59.883	49.9922
15.4605	13.2138	14.9707	13.4886	13.0117	12.4841
56.5103	46.4884	49.4684	42.8281	41.9075	38.3026
0.3062	0.221	0.0507	0.3806	0.5049	0.4697
6.9112	7.3806	6.7343	7.4818	9.6558	8.427
85.9713	80.6757	54.4207	48.6742	81.8023	47.29
113.5256	102.8587	107.0582	98.9909	107.1033	89.2494
4.7648	6.5961	3.2369	2.5595	8.3095	3.903
5.8623	5.6305	5.9431	5.5138	5.6484	5.1802
0.7668	1.3699	1.5074	1.4759	1.2245	0.9958
4.8604	5.4267	5.0145	4.7737	6.6601	5.2635
-0.1584	0.0832	0.2265	0.4669	0.2021	0.42
29.5023	26.1133	30.1819	29.1874	29.0246	28.2791
1.0131	0.9569	1.4253	1.2304	1.1053	1.313
43.3885	36.4227	42.662	42.4365	41.1454	41.3189
23.5633	26.1443	20.714	16.8973	23.2294	14.91
10.9244	11.2917	9.4875	8.884	9.3069	9.4388
0.299	0.2963	0.5358	0.3339	0.2306	0.4294
43.0497	48.6892	40.7226	56.9259	39.848	46.3355
35.9014	37.4748	32.2554	30.2437	25.1547	30.9082
8.2702	40.318	7.8277	41.9561	19.9474	30.2612
38.3627	24.5801	46.0318	39.328	41.0404	25.5158
5.1688	4.6316	4.914	4.845	5.1982	5.2566
0.4525	0.3391	0.6342	0.5378	0.9088	0.3692
0.8735	4.7233	3.32	5.7963	3.7146	3.3362
5.3268	5.7441	5.3491	5.1934	5.129	4.3861
17.5091	15.8556	17.5043	15.2971	16.8945	15.375
5.047	4.8904	4.1448	3.8847	4.2597	3.5302
3.0968	3.1315	3.836	3.7824	3.1773	3.5572
7.4607	6.7584	8.55	8.7505	7.5845	9.0026
1.5659	1.8056	1.7395	1.5447	1.718	1.2502
83.2285	71.9487	89.0994	91.6295	82.5638	90.7346
2.074	1.5787	2.0035	1.7454	1.5277	2.0131
